,score,text,score_ideal
875,0,"rt how  sell things
.
.
.
.
err, i mean ethics",
876,-1,rt   u have not refunded my money back for the damaged good. its now a or a…,
877,1,congratulations for the the ping app sir. i had similar plans. sir would love to be an intern at flipkart and make a difference.,
878,0,"check this out on flipkart!
the next and the best smartphone by samsung",
879,0,rt fucking sent my order after just one delivery attempt that too on a had to reorder &amp; wait fr another 3 da…,
880,0,i will cancel my order nd place it on desi,
881,0,*author news* smashwords and flipkart to end distribution relationship,
882,-1,hey   how do sell a honor6 wth defected screen &amp; refuse to replace it! od203620748677700500 is the order fyi,
883,0,is our with me or everyone.. no single image is loading on flipkart app. on a decent 3g network.!!,
884,0,and guess what no return option on cc number.,
885,1,"nikon withdraws caution notice against flipkart, snapdeal - livemint",
886,1,"nikon withdraws caution notice against flipkart, snapdeal",
887,1,"that's another successful k3 note sale. all thanks to you guys. also, get ready for the open sale on sept 2",
888,1,"rt that's another successful k3 note sale. all thanks to you guys. also, get ready for the open sale on sept 2",
889,0,rt *author news* smashwords and flipkart to end distribution relationship,
890,-1,leaving customers hanging has become your habit! not responding to calls &amp; asking to do unecessary software reset,
891,0,rt our book is available on and hope you like it.,
892,1,when the screen is clearly defected! what are you trying? to fool me? seriously?,
893,-1,"what r u checking i hv dropped pic of d product received, delivery boy hving in hand",
894,1,rt  i love my sister  cute smile when i gift her flipkart voucher to shop at her will. that's amaz…,
895,1,"rt nikon withdraws caution notice against flipkart, snapdeal",
896,0,sending u again,
897,0,"don't fight guys, you both are responsible for capturing smiles across",
898,1,smashwords &amp; flipkart to end distribution relationship – kdp info–must read,
899,1,it is recent one. what is the status of my 3 month old issue.,
900,0,community has enough money to participate in flipkart's next round of funding,
901,1,just tweet we are worse than baggers i will leave my money,
902,0,tweet we are raised to be like this i will give u more money,
903,1,ys making sense of flipkart’s and snapdeal’s valuations through their gmv via,
904,1,just tweet this practice is hereditary i will ask 2-3 people to donate u,
905,0,anyone who want to work for then check out -,
906,1,"i want to exchange my flipkart voucher worth with amazon voucher 
 rt please",
907,0,great.. !! !!!,
908,1,please write to amar[at]flipkart[dot]com there is always a possibility with us if interests match.,
909,1,flipkart home security cameras upto 70% off home security cameras best price,
910,0,how to remove or disable the feature from your app on my phone?,
911,1,"hey shopper,check out this latest flipkart — gift vouchers rs. 250 cashback...",
912,-1,thr wud b open sale of on  ? no reg nothing.. straightaway logon to website n buy?,
913,1,yessir that's right!,
914,1,"hey shopper,check out this latest flipkart — gift vouchers rs. 250 cashback on rs. 4000 …",
915,-1,amkette wired s6 for rs.595 | s8 for rs.879 only  flipkart (limited period deal),
916,1,"adobe and flipkart executives present used cars platform 

user cars seekers can find a reliabl...",
917,0,surprise prize! preorder 'all aboard' from  answer one question. click,
918,-1,finally got the ping invites. can't wait to try,
919,1,"i want to beat online shopping portals giants like amazon and flipkart , want to buy anything they have",
920,1,"upload you restaurant bills on this app and get free bookmyshow, flipkart &amp; amazon vouchers.",
921,0,"court asks  to remove  &amp;  ..online retailer's names, from their caution notices (warranties will be honored)",
922,1,"upload you restaurant bills on this app and get free bookmyshow, flipkart &amp; amazon vouchers.
…",
923,1,withdraws caution notice against  &amp;,
924,0,"...lot of false promises for last 3 days, pl update...",
925,0,"we don't mean to sound rude, but the fact is that the flipkart notifications doesn't work most of the time.",
926,1,rt  withdraws caution notice against  &amp;,
927,0,",dis is regarding ur latest ofr of xtra 5% off while payng by visa debit card.bt dis didnt happened with me..od003737238930525500",
928,0,"rt court asks  to remove  &amp;  ..online retailer's names, from their caution notices (warranties …",
929,0,aviator sunglasses is selling cheaper at inr 1996 today,
930,0,for my last it is 3 months and still going on. so how much time for this issue.,
931,1,interesting read! ys research making sense of flipkart’s and snapdeal’s valuations through their gmv via,
932,0,"executives join hands to float platform for used cars, spinny",
933,0,how fool u think customers are. i have posted screenshots of everything,
934,0,top executives are leaving startups like flipkart. are they hungry to start their own ventures?,
935,1,and u r dropping a mail that u r nt able 2 find my order to check,
936,0,rt surprise prize! preorder 'all aboard' from  answer one question. click,
937,1,"you need to put a price on your content, flipkart must give u shares for promoting them ;)",
938,1,"boost for etailers like flipkart, amazon as drugs act to be tweaked to allow online sales -",
939,1,"rt 
all ur get u cashback that can be redeemed  flipkart, jabong check &amp;",
940,1,same product but price differ,
941,-1,its surprising why flipkart keeps sending defective pieces to a person i follow. she keeps complaining. yet still orders from them.,
942,0,hd 203 wired headphones is selling cheaper by 3% at inr 2500 today,
943,0,flipkart offers zone via  offers zone,
944,1,70% off summer infant deluxe comfort baby bath seat price mrp,
945,-1,grab now!! fresh stock manufactured in our europe unit is  set for both  &amp;  with expiring in 2017 from,
946,0,syma s107 &amp; s107g rc helicopter is selling cheaper by 6% at inr 1095 today,
947,0,rt smashwords and flipkart to end distribution relati...,
948,0,lumia 520 is selling cheaper at inr 5300 today,
949,0,"order id od303703756503260600
order recived. when u will send yatra code to my mail id.",
950,1,flipkart samsung galaxy j5(white black  gold 8 gb) at just rs.11999 - worthy phone -,
951,0,join,
952,0,"join 
and won big",
953,1,rt just launched the product...waitlist for ping invites up to 20k and growing by the minute!!,
954,0,congo,
955,0,rt inspired by apple's itunes s ping. now shop with your friends,
956,0,"rolls out ping, a social network with built in chat feature time to quit flipkart",
957,1,join  with its contest and win  vouchers,
958,0,flipkart adds social layer to its mobile app with the social shopping feature has been rolle...,
959,0,flipkart adds social layer to its mobile app with the social shopping feature has been rolled out in the...,
960,0,online retail company launches in-app chat feature called ping today - the economic times,
961,0,calvin klein one edt  -  200 ml is selling cheaper at inr 1431 today,
962,0,(oaumarket gadgets) flipkart adds social layer to its mobile app with ping rt plz,
963,1,already did!! will invite more,
964,-1,no decision yet on,
965,0,at least change font before taking the screenshot,
966,0,hey! please send me an invite for flipkart ping!,
967,-1,says no focus to go on only,
968,0,try,
969,1,has chucked app-only plans? learnt the bitter truth from experience?,
970,1,rt making sense of flipkart’s and snapdeal’s valuations through their gmv,
971,1,join the  &amp; stand a chance to win 2  vouchers!,
972,0,- sony 5000 mah  -- flipkart -- rs. 658.0 -- mobiles &amp; mobile accessories,
973,-1,"3 days and counting. \seller yet to confirm item\"" status for my order. what is happening?""",
974,0,"lover ? 
f&amp;d a111u multimedia speaker at 50% off rs 1349 paytm here …",
975,0,rt take the road less traveled and let your wish lead the way. there are no wrong turns. bon voyage!,
976,0,"rt  is epic. a new in d market
 we also belive always",
977,0,"hello punit, there is no flipkart app on blackberry 10 platform .....r there any plans",
978,0,"launched ping! a fun, social way to shop with friends on flipkart.
now go update your flipkart app!",
979,1,congrats winner wiish to twin next,
980,1,surprisingly there's no response ?!,
981,0,rt a fun way to to shop with friends.,
982,1,"flipkart announces ping, a social network that lets friends shop together

read more",
983,1,rt amazon transport is ridiculously pathetic. unable to deliver my oneplus 2 even on expected date.,
984,-1,hiring for vodafone and flipkart process job - gurgaon  delhi  noida. working days 6 days per week   min...,
985,0,flipkart is doing great,
986,1,"rt flipkart announces ping, a social network that lets friends shop together

read more",
987,0,flipkart puts decision to go app-only on hold,
988,1,please subscribe the flipkart first subscription,
989,1,"i like the ping option which is now available in  app. hope, isn’t inspired by apple ping.",
990,0,fonepad 7 me175cg dual sim tablet is selling cheaper by 2% at inr 9800 today,
991,0,launches - a chat application to discuss and shop with friends.  innovative ??,
992,1,onlyprathamesh join the godrejnupur &amp; stand a chance to win 2 flipkart voucher…,
993,0,"app gets ping feature, allows users to chat while shopping",
994,-1,no decision yet on flipkart,
995,-1,"another from the red-white-blue combination, available at 35% off on",
996,0,majesty duo 3 - piece cookware set is selling cheaper by 3% at inr 1401 today,
997,0,"redmi 2 prime can be a good buy, but is outta stock!! adding 1000 more bucks go for zenfone 2 laser",
998,0,another social website,
999,1,the challenge has ended. thank you for such an overwhelming response! pre-order here,
1000,0,good 1,
1001,0,inspired by apple's itunes s ping. now shop with your friends,
1002,0,"paritosh vyas, paritosh2608   -&gt; discover flipkart offers, coupon codes at",
1003,1,thanks a lot team for this awesome gift.,
1004,1,well e-retail is good but companies needs to diversify,
1005,1,"flipkart working to gain mastery over artificial sachin bansal, ceo - the economic times",
1006,0,flipkart hires google executive mayur datar as data scientist - the economic times,
1007,0,such big companies should tie up with education sector to source d human resource,
1008,0,online retail company flipkart launches in-app chat feature called ping today.,
1009,0,new india's largest online retail company flipkart on tuesday launched a new chat feature called ping...,
1010,-1,no decision yet on the ecommerce major today said it is focused… sps®,
1011,1,just arrived. thank u,
1012,0,no decision yet on flipkart - the hindu,
1013,0,"flipkart rolls out ping, a social network with built in chat flipkart has launched a new service that...",
1014,0,"samsung new mobiles j5 &amp; j7 in available in flipkart stores 

huryy up..... book your's...!!!!!!!!!...",
1015,1,how to get an invite for if anyone can share one with me it wil be great,
1016,1,"flipkart announces ping, a social network that lets friends shop together
read more",
1017,0,"samsung new mobiles j5 &amp; j7 in available in flipkart stores 

huryy up..... book your's...!!!!!!!!!1...",
1018,-1,"rt so proud to take to market! mobile, users and the redefining the future is what keeps us motivated.",
1019,0,yes got access,
1020,-1,no decision yet on flipkart the ecommerce major today said it is focused on developing products for mo…,
1021,0,rt indian etailer  adds a new way to shop with friends,
1022,0,rt ping,
1023,-1,dtn no decision yet on the ecommerce major today said it is focused on developin...,
1024,0,heads of adiquity and appiterate quit months after flipkart acquisition,
1025,-1,how many days you need for replacing an faulty mobile? why are you no accepting return of faulty mobile?,
1026,0,how flipkart's bansals splashed out on the iit-delhi network - the economic times,
1027,1,interesting read,
1028,0,3.2 ghz lga 2011 core i7-3930k processor is selling cheaper at inr 41900 today,
1029,0,flipkart ping brings social networking into online flipkart today announced its new service called '...,
1030,1,rt here's how  works,
1031,0,flipkart will now let you ‘ping’ your friends while shopping online  via igyaan.in,
1032,0,happy customers make us happy!,
1033,1,snapdeal makes me happy!!! i was happy to get my product delivered very quickly. within 2 days.. faster than any flipkart,
1034,0,"bags, wallets &amp; belts minimum 50% off  flipkart",
1035,0,ceos of flipkart acquired companies,
1036,0,new inititative to make better customer experience,
1037,0,rt flipkart ping allows users to chat and shop with their friends,
1038,1,invite please,
1039,-1,every indian needs an opinion of 10 others to finalize the clothes. why not do that online? kudos,
1040,-1,"no decision yet on flipkart august 25, 2015 at",
1041,0,flipkart launches ping. now shop with your friends via,
1042,0,flipkart will now let you ‘ping’ your friends while shopping online,
1043,0,"rt rt shopping now is very isolated experience,  flipkart is bringing new product ca…",
1044,0,innovative,
1045,1,rt huge opportunity for online giants like,
1046,-1,"od203697321065131300, i am still waiting for a refund for a cancelled order by flip kart",
1047,0,same thing happened with another guy i know. ordered jbl got fake samsung,
1048,0,flipkart ping allows users to chat and shop with their friends.,
1049,1,congo winner,
1050,0,ram how much,
1051,1,"motherfucker. in order to activate the 4g airtel sim that flipkart provided with moto g - 3rd gen, i need to buy an airtel sim first.",
1052,0,flipping over acqui-hire in flipkart ceos of two start-ups acquired by resign,
1053,1,congo bro wish to be next,
1054,0,i shop on flipkart,
1055,0,flipkart ping brings social networking into online shopping,
1056,0,"flipkart launches in-app chat feature called ping today - the economic times 
cc",
1057,1,rt over the years   has shaped the e-commerce industry in india.  says,
1058,0,rt hey  this will be fun to share shopping ideas with you on  with  let's do it with …,
1059,0,"flipkart and adobe executives join hands with an angel to float platform for used cars, spinny via",
1060,0,rt flipkart will now let you 'ping' your friends while shopping online,
1061,0,rt  execs join hands with an angel to float platform for used cars-,
1062,-1,"rt with flipkart holding its decision to go app only, do you think companies will revisit their app only strategy?",
1063,0,"flipkart launches ping, a new feature to socialise your shopping experience",
1064,0,flipkart will now let you ‘ping’ your friends while shopping flipkart has announced a social networkin...,
1065,1,"i have received my moto g 3rd gen!
thank you so much team!",
1066,0,rt we are at the launch of flipkart's consumer centric service,
1067,0,flipkart launches ping. now shop with your friends,
1068,0,rt,
1069,1,rt love shopping? love free vouchers? take our contest &amp; win gift vouchers from flipkart!,
1070,0,"fossil watches store online 

amazonin flipkart",
1071,0,"why flipkart, snapdeal, and ola are hiring ‘kenyans’ to run their race",
1072,0,"rt \novel that pokes fun at the genre without totally letting go of it.\""~jrob via""",
1073,0,online retail company  launches in-app chat feature called today - the economic times,
1074,0,will now let you ‘ping’ your friends while shopping online. is here!,
1075,0,ping in-app feature launched to let buyers chat while shopping,
1076,1,online  shopping company .com se buy karne se pahle please compare...,
1077,1,"read more about 
also do you have an invite?",
1078,0,"rt flipkart minimum 70% off on bags,wallets &amp; belts",
1079,0,"\novel that pokes fun at the genre without totally letting go of it.\""~jrob via""",
1080,0,on fiction best-sellers..,
1081,0,on best selling titles..,
1082,0,today at rs 210,
1083,0,wireless mouse..,
1084,0,footwear for men &amp; women..,
1085,0,"totes, backpacks &amp; more..",
1086,-1,worst csrs ever... i am not buying any high value item from you anymore!!,
1087,1,i really wish  does this.,
1088,0,rt rt seems like flipkart is heeding customer sentiments -- …,
1089,0,rt rt flipkart will now let you 'ping' your friends while shopping online …,
1090,0,rt seems like  is heeding customer sentiments -- by putting its app plan on hold,
1091,0,rt ceos of acquired cos adiquity and appiterate quit flipkart,
1092,1,hey  just got fake samsung earphones from you..i had ordered sennheiser ..order  od203684680374684700,
1093,1,"rt get sandisk extreme sdhc 32 gb class 10  below rs 1,000-",
1094,0,flipkart will now let you 'ping' your friends while shopping online,
1095,0,"flipkart minimum 70% off on bags,wallets &amp; belts",
1096,0,ceos of acquired cos adiquity and appiterate quit flipkart,
1097,0,flipkart puts app-only plans on hold.,
1098,0,this is the second poor experience with apple products on  ... last yr  it was iphone 5c which was found,
1099,-1,- spinn aviator 01 sandals for rs 499 only at flipkart,
1100,0,iphone 6 plus bought 4rm   is dead within 55 days... will have to avoid  4 products..,
1101,0,videocon guys useless false promises n lies noteven acknowledgement abt the pymt.cs exec800800800 sarath useless,
1102,0,4 stars \engaging,
1103,0,xiaomi mi 3 exclusivity teased by flipkart ahead of tuesday's launch -,
1104,0,want to exchange flipkart of rs.500 and i need  bms voucher of 800,
1105,0,inc42 flipkart puts app-only plans on hold. (via twitter,
1106,1,here's how  works,
1107,1,rt whats the logic behind this   64 gb costs less than,
1108,0,g.skill ripjawsx ddr3 8 gb (1 x 8 gb) pc (f3-12800cl10s-8gbxl) is selling cheaper at inr 3900 today,
1109,1,"thumbs up to you guys,just tried a sample order from uae wid u n  for 2 acs n tvs.u guys rock.ontime n ex service1",
1110,0,2 in 1 laptops extra 5% off from rs. 12815 cashback– flipkart,
1111,1,plz notice my effort &amp; creativity,
1112,1,"flipkart announces ping, a social network that lets friends shop together

read more …",
1113,0,ceo of strategic brands at  quits,
1114,0,"chief executives of two start-ups acquired by flipkart resign
marketing",
1115,-1,trying out flipkart's ping and got to say i am impressed. definitely a well thought out feature not just a gimmick.,
1116,0,rt kyuki flipkart cod karne pe hume paise nahi deta,
1117,0,f&amp;d a520 wired speaker is selling cheaper at inr 2300 today,
1118,0,ddr2 2 gb pc dram (jm667qlu-2g) is selling cheaper at inr 1104 today,
1119,0,kyuki flipkart cod karne pe hume paise nahi deta,
1120,1,"rt here you go, tweeple! your 1st  you have won a rs.5k  voucher! ht…",
1121,0,congrats.,
1122,1,rt at best price ever offers here,
1123,1,"follow to win
kelloggsmuesli 
for this pic to win vouchers from flipkart!",
1124,1,\true talent for developing a believable,
1125,0,what's common &amp; ping! - a by  that lets together!,
1126,1,"rt follow to win
 
for this pic to win vouchers from flipkart!",
1127,0,xperia z ultra is selling cheaper at inr 13710 today,
1128,0,"flipkart and adobe executives join hands with an angel to float platform for used cars, for a long tim...",
1129,-1,flipkart bpo inbound day shift for fresher - gurgaon  delhi  noida. new recruitment s in delhi noida gur...,
1130,0,"rt ceos of flipkart-acquihired startups appiterate and adlquity the ceos of appiterate and adiquity, startu...",
1131,0,rt  yeah! true across sectors including online classifieds,
1132,1,if it's social then you must be bringing sharing purchases or seeking friend's help in purchase within flipkart itself.,
1133,0,lucky you,
1134,0,rt  launches chat feature called inside its android and ios app. online shopping going the messaging way?,
1135,-1,rt  will be invite only -,
1136,0,shopping becomes social with flipkart ping flipkart,
1137,1,"follow to win
 
for this pic to win vouchers from flipkart!",
1138,0,"ceos of flipkart-acquihired startups appiterate and adlquity the ceos of appiterate and adiquity, startu...",
1139,0,ceos of flipkart-acquihired startups appiterate and adlquity quit,
1140,0,esito sneakers is selling cheaper by 20% at inr 1099 today,
1141,-1,"\prose is tight and simple...often absent from young adult\"" ~ new year book review""",
1142,0,"extra 25% off on bath, bed and more  upto 16% from &gt;&gt;",
1143,0,simult ordered 2acsnotherstuff4newhouse frm flipkart.excellent  del n inst within 1 week of payment.buckleup,
1144,-1,"minimum 40% off on women's clothing (vero moda, only, ucb and other top brands) only on flipkart",
1145,0,galaxy tab 4 t231 tablet is selling cheaper at inr 12790 today,
1146,1,i wish to renew my flipkart first membership. how can i do so through your app? ... i only use the app for orders.,
1147,1,"buy moto e for rs.4,999   

get this",
1148,-1,"amazon, flipkart, other players wary of going the ‘app only’ way via",
1149,-1,"philosophy dictates not to let others judge you and your tastes. then introduces lord, hell no to that.",
1150,1,check out new range of  buy  best price exclusively on,
1151,-1,can't wait to test out the new way of shopping experience with waiting for invite,
1152,0,dont you miss me   by the way  congrats,
1153,1,rt thank you  for the awesome prize! great contest can't wait to use my  voucher!,
1154,1,bt really disappointing service by you &amp; ur customer executives.they just keep on repeating same ans for arnd 1 hr of my talk,
1155,0,520 120 gb ssd internal hard drive (ssdsc2cw120a3k5) is selling cheaper at inr 6900 today,
1156,0,congorats,
1157,1,rt 2nd winner of the day  congratulations on winning a rs.5k  voucher! http…,
1158,1,rt  all set to make a strategic announcement.,
1159,0,wish to be,
1160,0,here's why flipkart has put its app-only plans on hold,
1161,1,oh wow hope to get lucky sssoonnn,
1162,1,hope you noticed me,
1163,1,"get sandisk extreme sdhc 32 gb class 10  below rs 1,000-",
1164,0,congrats !,
1165,0,flipkart ping allows users to chat and shop with their friends,
1166,0,"canvas xpress 2 priced at rs 5,999 goes on sale on flipkart on august 25",
1167,1,congooooooooo hope to win,
1168,0,"micromax canvas xpress 2  5999

post free ads on 99spr",
1169,1,deliver to the mentioned address.. it took 7 days for them to know this !!! unbelievable.. i was suppose to gift this product,
1170,0,congrts..,
1171,-1,"rt hardik patel &lt;-discover reviews and compare prices from flipkart,amazon and snapdeal",
1172,-1,- on 7th day after my order confirmation they cancelled my order without any confirmation with a stupid reason like we do not,
1173,1,"rt made in china &lt;-discover reviews and compare prices from flipkart,amazon and snapdeal",
1174,-1,"rt happy wedding anniversary &lt;-discover reviews and compare prices from flipkart,amazon and snapde…",
1175,0,"rt 'indycar'   -&gt; discover flipkart offers, coupon codes at",
1176,1,unlocking  winner congratulations  enjoy your rs.5k voucher from,
1177,1,hi when will the white moto g 3rd gen 16gb variant be available on flipkart? please let me know. thanks,
1178,0,"defect in 's web page.
\causal tops has wrong image.""",
1179,0,"rt fitbit india, fitbitin   -&gt; discover flipkart offers, coupon codes at",
1180,0,"rt snapdeal diaries, snapdealdiaries   -&gt; discover flipkart offers, coupon codes at",
1181,0,"rt 'hardik', 'mangalore' &amp; 'mileage'   -&gt; discover flipkart offers, coupon codes at",
1182,0,"rt is it a coincidence? when the markets fall, flipkart offers a special discount of 30% on my book",
1183,0,ceos of two start-ups acquired by flipkart quit,
1184,0,introducing stephen a graphic guide (english) is selling cheaper at inr 150 today …,
1185,0,weekly newsletter sector,
1186,0,when is it launching??????,
1187,0,yeah! true across sectors including online classifieds,
1188,0,"is it a coincidence? when the markets fall, flipkart offers a special discount of 30% on my book",
1189,0,introducing stephen a graphic guide (english) is selling cheaper at inr 150 today,
1190,0,"rt what flipkart &amp; other \unicorns\"" are seeing is the beginning of the end of the party.series \""c\"" \""d\"" investors will be…""",
1191,0,\engaging,
1192,-1,10-20% off on fossil watches only on flipkart,
1193,0,"yourstoryco .flipkart, execs join hands with an angel to float platform for used …",
1194,0,"rt flipkart and adobe executives join hands with an angel to float platform for used cars, spinny",
1195,0,ping,
1196,0,will be interesting to see who is left and who gets acquired in 2 to 3 yrs from now.,
1197,0,"flipkart and adobe executives join hands with an angel to float platform for used cars, spinny (your story)",
1198,0,ceos of acquired cos adiquity and appiterate quit flipkart (medianama),
1199,0,"is there any other option than  to buy moto g3, coz   cc executives behaviour on queries is driving me nuts",
1200,0,"nt once, twice same thng happened, incomplete order. ethr u ppl are fool aur u think othr r",
1201,1,"rt buy moto g (3rd gen) starting at rs.11,999  get extra 1% cashback by kataak.",
1202,1,"launched “ping” to engage u socially 
via",
1203,-1,dropped the idea of becoming seller on  . thank you,
1204,0,".. recently i made few purchases, i've received yatra cashback coupon for 1 order, but haven't received for other 2 orders",
1205,0,ceos of acquired cos adiquity and appiterate quit flipkart via digital media in india - ...,
1206,0,flipkart reviewers are from some other planet. they always have been...,
1207,1,well to me it's all flipkart. while it's up to seller it doesn't make sense right? the final price is more than mrp.,
1208,1,rt get a flipkart voucher by following us &amp; sending a simple dm to register for,
1209,-1,r u ppl educated? if u r thn thr shld one chapter on u only education can't make u gud person,
1210,0,".flipkart, execs join hands with an angel to float platform for used cars- myspinny…",
1211,1,now that free money may be drying up we have stopped working on our utterly stupid ideas. -,
1212,1,i am having an issue with a offer mentioned on the app for moto g3 and the executive i just spoke with for details. can you help?,
1213,-1,gsb 450 re carton drill kit is selling cheaper at inr 2400 today,
1214,0,flipkart ping brings social networking into online shopping -,
1215,0,4* \engaging,
1216,1,i think it is flipkart's ethics of unfair practice. thnx 2 indian govt. u r in business,
1217,-1,mam can you invite me too,
1218,1,"hi there, please could i get a press contact to ask about flipkart ping? thanks!",
1219,0,dura plus kadhai is selling cheaper at inr 1200 today,
1220,0,wedge mobile bluetooth standard keyboard is selling cheaper by 1% at inr 4290 today,
1221,0,even animal have that much mind not to repeat mistakes after training. r u worse than them?,
1222,0,"flipkart and adobe executives join hands with an angel to float platform for used cars,…",
1223,0,execs join hands with an angel to float platform for used cars-,
1224,1,for this pic to win vouchers from flipkart!,
1225,1,how long will u go with kind of practice....,
1226,0,"pantaloons, 
amazon, 
snapdeal, 
jabong and 
flipkart sale over....

nse bse sale started ..flat 20%",
1227,-1,if this practice make u rich not respectable person. sure u r not.,
1228,-1,have some shame.,
1229,0,whatsapp inside an app - flipkart ping.,
1230,-1,"rt not another vampire story~\quick dialog and punchy characters\"" via""",
1231,0,waiting for soution of my 3 month old incomplete order again sent incomplete order.,
1232,0,comfy beanbags upto 65% – 85%  flipkart,
1233,0,ettech | flipkart ping allows users to chat and shop with their friends,
1234,0,gsb 10re impact driver is selling cheaper at inr 1908 today,
1235,0,"rt flipkart … i'll have what your copywriter is smoking, guys",
1236,0,imadari ki aadat nai ya chori hi rahti hai niyat me hamesha,
1237,1,sorry about this. please raise a return via logging into your flipkart account... will take it up from there.,
1238,1,"rt win rakhi special  gift vouchers worth rs 500 each contest!

contest rules coming up!!",
1239,1,sniper gym &amp; fitness gloves (xl) is selling cheaper at inr 979 today,
1240,0,minimum 50% off on branded watches for men and women on flipkart,
1241,0,again half product sent.,
1242,0,photron stedy pro 520 is selling cheaper at inr 1399 today,
1243,0,bombay dyeing cotton printed double bedsheet is selling cheaper at inr 1199 today,
1244,1,no need for an invite just update ur app,
1245,0,speeder tetron ii sneakers is selling cheaper by 21% at inr 1388 today,
1246,1,surely there were better options than 'ping' for a social networking feature !,
1247,-1,"grandmother \that boy should have said he liked her...\""""",
1248,0,usb cables..,
1249,1,"buy moto g (3rd gen) starting at rs.11,999  get extra 1% cashback by kataak.",
1250,0,"rt flipkart's punit soni says it has over 50 million registered users for its app, who spend an average of 59 minutes every mont…",
1251,0,"flipkart and adobe executives join hands with an angel to float platform for used cars, spinny …",
1252,0,triangular ball pen is selling cheaper at inr 119 today,
1253,1,rt new feature on flipkart app let's you chat with ur friends so that both of you can feel frustrated simultaneously.,
1254,0,fans - his new book relases today. available in india on &amp; from,
1255,0,regarding missed pickups,
1256,0,"ping provides a collaborative shopping experience offering users socializing, purchasing &amp; native experiences within flipkart app.",
1257,1,"hi nidhi, will you please share an invite with me ? my mail id",
1258,1,rt bid unique and lowest to buy flipkart voucher worth rs.1000 at incredibly low price from,
1259,-1,"blockbuster feature idea for   
pre select time so 1 doesn't need to tweet 100 times",
1260,0,zs-bty52 speaker is selling cheaper at inr 8180 today,
1261,0,xperia z3 is selling cheaper at inr 35990 today,
1262,0,"for an avid online shopper!
…",
1263,0,joyo - 125 -1800 ml plastic food storage  299,
1264,0,"honor powerbank 13000 mah (dual usb, 2a output) for rs. 1,399 - …",
1265,-1,rt rajiv mangla to take over as … …,
1266,1,"making an award entry for hope my agency win it 
…",
1267,1,samsung galaxy j5 lowest price at rs.11999 flipkart samsung galaxy j5 price in india,
1268,1,my friends dont use flipkart only i use it if u dont arrange for my invitation i will also uninstall the app,
1269,1,bid unique and lowest to buy flipkart voucher worth rs.1000 at incredibly low price from,
1270,0,"rt 32gb samsung galaxy s6 available for pre order at flipkart

pre order it",
1271,1,ping will help you seek solicit quick feedback or getting assurance while shopping on flipkart app,
1272,0,rt  introduces a whole new way of shopping- social shopping!! shop with your friends,
1273,0,flipkart acquires two startup’s ceo’s!!,
1274,0,flipkart launches in-app chat feature called ping today,
1275,0,flipkart resign acquires two startup’s ceo’s!!,
1276,1,ys making sense of flipkart’s and snapdeal’s valuations through their gmv,
1277,0,"don't be like  ,  . what gives?",
1278,1,sylvia takes on eighth grade &amp; her sister's boyfriend ~not another vampire story ~,
1279,-1,atleast you should atleast help your sellers too...their problems...,
1280,-1,rt whole of that description by  of new flipkart messaging service worth reading. first,
1281,0,"what flipkart &amp; other \unicorns\"" are seeing is the beginning of the end of the party.series \""c\"" \""d\"" investors will be left holding the bag""",
1282,0,send me an invite  or 9892393192,
1283,0,rt chief executives of two acquired by flipkart resign rt,
1284,-1,only,
1285,1,samsung galaxy j7 at lowest price rs.14999 flipkart galaxy j7 price in india,
1286,-1,whole of that description by  of new flipkart messaging service worth reading. first,
1287,1,"rt asus zenfone 2-ze551 ml

available  kgn_computers (  ) 

our price 
flipkart price",
1288,0,maybe like myntra one can share his wishlist and likes with friends.,
1289,1,awesome. will do for sure. love therapy!,
1290,0,flipkart launches in-app chat feature called ping today -,
1291,1,"8th grade girl's life of school, 4* \engaging",
1292,0,flipkart deal of the day,
1293,0,"rt pantaloons, amazon, snapdeal, jabong and flipkart sale over....
nse bse sale started ..flat 20% off",
1294,1,indian co  keeps app-only plan on hold to assess impact on in big-ticket categories,
1295,1,its invite only. help send me one.,
1296,-1,rt rajiv mangla to take over as …,
1297,1,decorate your home this festive season! upto 60% extra 20% off on home decor! …,
1298,1,making an award entry for hope my agency win it,
1299,-1,sanyo eneloop hr-3utgb2btm rechargeable battery is selling cheaper at inr 360 today …,
1300,0,for an avid online shopper!,
1301,0,zenfone 4 is selling cheaper by 14% at inr 6038 today,
1302,0,"rt pre order samsung galaxy s6 at rs. 57,900
order",
1303,0,"honor powerbank 13000 mah (dual usb, 2a output) for rs. 1,399 -",
1304,0,l 'oreal paris white perfect laser day - spf 19 is selling cheaper by 2% at inr 875 to…,
1305,0,- laserjet m1005 multi-function laser printer is selling cheaper by 49% at inr 6500 toda…,
1306,-1,sanyo eneloop hr-3utgb2btm rechargeable battery is selling cheaper at inr 360 today,
1307,1,ping will help you seek solicit quick feedback or getting assurance while shopping on flipkart app.,
1308,-1,"got vampire? not another vampire story~\quick dialog and punchy characters\""""",
1309,1,"hi, can i also get invite ? would like to try flipkart ping .",
1310,0,"as i wrote in april, focus is a precious resource that flipkart is frittering away. the curse of easy vc money.",
1311,0,rt heard at a table nxt to me  - we'r leaving  engineering team. attended  mobilesparks grt …,
1312,0,"ping provides a collaborative shopping experience offering users socializing, purchasing &amp; native experiences in flipkart app.",
1313,0,"the incredibles, all for india
new range of asus zenfone
• zenfone selfie
13mp camera with dual led real tone flas…",
