,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
105,Flipkart Adds Social Layer to Its Mobile App With Ping http://t.co/xQzRqXzFDd,FALSE,0,NA,25-08-2015 10:43,FALSE,NA,6.36127E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",godigitalcoup,0,FALSE,FALSE,NA,NA
106,@haravind Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,1,haravind,25-08-2015 10:43,FALSE,NA,6.36127E+17,118151471,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,1,FALSE,FALSE,NA,NA
107,"RT @Flipkart: . @_sachinbansal , @punitsoni , @binnybansal , Peeyush Ranjan shopping together on #FlipkartPing for a watch. http://t.co/BZ5…",FALSE,0,NA,25-08-2015 10:43,FALSE,NA,6.36127E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",peeyush,16,TRUE,FALSE,NA,NA
108,"@Flipkart 3 days and counting. ""Seller yet to confirm item"" status for my order. What is happening?",FALSE,0,Flipkart,25-08-2015 10:43,FALSE,NA,6.36127E+17,57947109,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nitingupta180,0,FALSE,FALSE,NA,NA
109,@TheKarThe Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,TheKarThe,25-08-2015 10:43,FALSE,NA,6.36127E+17,300856615,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
110,@dhivya_Hani Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,dhivya_Hani,25-08-2015 10:43,FALSE,NA,6.36127E+17,1319906676,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
111,@MithuMehta Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,MithuMehta,25-08-2015 10:43,FALSE,NA,6.36127E+17,2456481475,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
112,"RT: baapoffers: #Music Lover ? 
F&amp;D A111U Multimedia Speaker at 50% OFF Rs 1349 Paytm here … http://t.co/lLsAj1B0A0",FALSE,0,NA,25-08-2015 10:42,FALSE,NA,6.36127E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",raqooq5,0,FALSE,FALSE,NA,NA
113,@Khushboo712 Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,Khushboo712,25-08-2015 10:42,FALSE,NA,6.36127E+17,1125084624,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
114,RT @Flipkart: Take the road less traveled and let your wish lead the way. There are no wrong turns. Bon voyage! http://t.co/Pr3m0ztLKa,FALSE,0,NA,25-08-2015 10:42,FALSE,NA,6.36127E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlnoorKotadia,19,TRUE,FALSE,NA,NA
115,@zacknitish Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,zacknitish,25-08-2015 10:42,FALSE,NA,6.36127E+17,434937207,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
116,RT @jose_garde: Making sense of Flipkart’s and Snapdeal’s valuations through their GMV http://t.co/oZ1xdhEsvI #ecommerce,FALSE,0,NA,25-08-2015 10:42,FALSE,NA,6.36127E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jgarcedi,10,TRUE,FALSE,NA,NA
117,@sun_e_mania Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,sun_e_mania,25-08-2015 10:42,FALSE,NA,6.36127E+17,427949865,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
118,@SureshRao255 Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,SureshRao255,25-08-2015 10:42,FALSE,NA,6.36127E+17,1955533837,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
119,@Purple2vin Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,Purple2vin,25-08-2015 10:42,FALSE,NA,6.36126E+17,2906035140,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
120,@blessie_vishal Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,blessie_vishal,25-08-2015 10:42,FALSE,NA,6.36126E+17,1375347956,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
121,"RT @micanvas: .@Flipkart #FlipkartPing is epic. A new #Disruption in d #mobile #app market
@punitsoni We also belive #MobileFirst always
#D…",FALSE,0,NA,25-08-2015 10:42,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tapanvaghela,4,TRUE,FALSE,NA,NA
122,@Nick_Crazen Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,Nick_Crazen,25-08-2015 10:42,FALSE,NA,6.36126E+17,2355205112,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
123,"RT @varunkrish: Flipkart rolls out Ping, a social network with built in chat feature http://t.co/ROZnxaePOZ",FALSE,0,NA,25-08-2015 10:42,FALSE,NA,6.36126E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",nextgenguy,1,TRUE,FALSE,NA,NA
124,@Ath_guitarfreak Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,Ath_guitarfreak,25-08-2015 10:42,FALSE,NA,6.36126E+17,502844643,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
125,"Hello Punit, there is no Flipkart app on BlackBerry 10 platform .....r there any plans",FALSE,0,NA,25-08-2015 10:42,FALSE,NA,6.36126E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",ahuja0020,0,FALSE,FALSE,NA,NA
126,@cashcharya Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,cashcharya,25-08-2015 10:42,FALSE,NA,6.36126E+17,81517081,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
127,RT @jose_garde: Making sense of Flipkart’s and Snapdeal’s valuations through their GMV http://t.co/oZ1xdhEsvI #ecommerce,FALSE,0,NA,25-08-2015 10:41,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jjlakosta,10,TRUE,FALSE,NA,NA
128,@bhansali_raj Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,bhansali_raj,25-08-2015 10:41,FALSE,NA,6.36126E+17,521074672,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
129,@clintixe Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,clintixe,25-08-2015 10:41,FALSE,NA,6.36126E+17,614837032,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
130,"Launched Ping! A fun, social way to shop with friends on Flipkart.
Now go update your Flipkart app! http://t.co/dWjIOzQ8As",FALSE,3,NA,25-08-2015 10:41,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",punitsoni,4,FALSE,FALSE,NA,NA
131,@Positive_Nature Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,Positive_Nature,25-08-2015 10:41,FALSE,NA,6.36126E+17,215565927,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
132,@iammayank_22 Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,iammayank_22,25-08-2015 10:41,FALSE,NA,6.36126E+17,2956317554,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
133,@blahhsv Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,blahhsv,25-08-2015 10:41,FALSE,NA,6.36126E+17,2374947650,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
134,@CricBoyRG Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,CricBoyRG,25-08-2015 10:41,FALSE,NA,6.36126E+17,614399671,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
135,@AnkitaKasale Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,AnkitaKasale,25-08-2015 10:41,FALSE,NA,6.36126E+17,2447320637,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
136,@Ankitchomal Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,Ankitchomal,25-08-2015 10:41,FALSE,NA,6.36126E+17,702250303,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
137,@mk_mo_ Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,mk_mo_,25-08-2015 10:41,FALSE,NA,6.36126E+17,144483988,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
138,@kamleshneema Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,kamleshneema,25-08-2015 10:41,FALSE,NA,6.36126E+17,2410937274,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
139,RT @jose_garde: Making sense of Flipkart’s and Snapdeal’s valuations through their GMV http://t.co/oZ1xdhEsvI #ecommerce,FALSE,0,NA,25-08-2015 10:40,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lambdamedia,10,TRUE,FALSE,NA,NA
140,@mapleshelters @rommelferns77 @Flipkart congrats winner wiish to twin next,FALSE,1,mapleshelters,25-08-2015 10:40,FALSE,6.36107E+17,6.36126E+17,1264176392,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jaidkaaarti,0,FALSE,FALSE,NA,NA
141,RT @KelloggsMuesli: Introducing the #TweetADescription contest! Participate &amp; win Rs.2500 Flipkart vouchers! http://t.co/v7MHk2ZohG,FALSE,0,NA,25-08-2015 10:40,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bhavya_Kaushik,102,TRUE,FALSE,NA,NA
142,@pratikbhatt2009 Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,pratikbhatt2009,25-08-2015 10:40,FALSE,NA,6.36126E+17,127212546,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
143,RT @mapleshelters: Unlocking #JanGharYojana  winner #3... Congratulations @rommelferns77! Enjoy your Rs.5K voucher from @Flipkart! :) http:…,FALSE,0,NA,25-08-2015 10:40,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jaidkaaarti,25,TRUE,FALSE,NA,NA
144,@kunal_07 @Flipkart surprisingly there's no response ?! ..@_sachinbansal,FALSE,0,kunal_07,25-08-2015 10:39,FALSE,6.36118E+17,6.36126E+17,45945977,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mikhilinnani,0,FALSE,FALSE,NA,NA
145,RT @jose_garde: Making sense of Flipkart’s and Snapdeal’s valuations through their GMV http://t.co/oZ1xdhEsvI #ecommerce,FALSE,0,NA,25-08-2015 10:39,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Fernanrelenia,10,TRUE,FALSE,NA,NA
146,"RT @gizbotcom: Interesting!
41% of online shopping comes from mobile, and India leads the system. @Flipkart  #FlipkartPing http://t.co/xpVh…",FALSE,0,NA,25-08-2015 10:39,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rahulkamla,23,TRUE,FALSE,NA,NA
147,RT @Flipkart: Drag. Drop. Share. 3 easy steps to social shopping with #FlipkartPing http://t.co/jyHJFrQvRn,FALSE,0,NA,25-08-2015 10:39,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rahulkamla,30,TRUE,FALSE,NA,NA
148,RT @Flipkart: #FlipkartPing : A fun way to to shop with friends. http://t.co/EzSTvLjurM,FALSE,0,NA,25-08-2015 10:39,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rahulkamla,16,TRUE,FALSE,NA,NA
149,"RT @Flipkart: ""India is leading the mobile revolution in the world &amp; mobile is no more just a choice"" - @punitsoni #FlipkartPing http://t.c…",FALSE,0,NA,25-08-2015 10:38,FALSE,NA,6.36126E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rahulkamla,21,TRUE,FALSE,NA,NA
150,"“@IndiaToday: Flipkart announces Ping, a social network that lets friends shop together

Read more at: http://t.co/tLZdVOJfyd @freshjinks",FALSE,0,IndiaToday,25-08-2015 10:38,FALSE,6.36108E+17,6.36125E+17,19897138,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shilpimodi,0,FALSE,FALSE,NA,NA
151,@aniyuvi Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,aniyuvi,25-08-2015 10:38,FALSE,NA,6.36125E+17,41620526,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
152,RT @jose_garde: Making sense of Flipkart’s and Snapdeal’s valuations through their GMV http://t.co/oZ1xdhEsvI #ecommerce,FALSE,0,NA,25-08-2015 10:38,FALSE,NA,6.36125E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PeterIturry,10,TRUE,FALSE,NA,NA
153,@SradhaJena Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,SradhaJena,25-08-2015 10:38,FALSE,NA,6.36125E+17,907485727,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
154,RT @Flipkart: Flipkart is about to launch something new &amp; social. Stay tuned for more or tell us what it could be! http://t.co/ysdjXmTkXA,FALSE,0,NA,25-08-2015 10:38,FALSE,NA,6.36125E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rahulkamla,57,TRUE,FALSE,NA,NA
155,@contest_freak12 Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,contest_freak12,25-08-2015 10:38,FALSE,NA,6.36125E+17,2588981586,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
156,Flipkart Adds Social Layer to Its Mobile App With Ping http://t.co/9urhaWPO6q,FALSE,0,NA,25-08-2015 10:38,FALSE,NA,6.36125E+17,NA,"<a href=""http://dragplus.com"" rel=""nofollow"">DragPlus</a>",Nokia_Agent,0,FALSE,FALSE,NA,NA
157,@nithiuma Join the @GodrejNupur #ColourThatCares #NaturalBlackWeek #Contest &amp; stand a chance to win 2 @flipkart vouchers!,FALSE,0,nithiuma,25-08-2015 10:38,FALSE,NA,6.36125E+17,894957360,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GodrejNupur,0,FALSE,FALSE,NA,NA
