,score,text,Score_ideal
1582,0,what does ur logistics partner xpressbees have to hide? they dont have any online presence. no svc is that bad?,
1583,0,my order of rakhi 7904832375 not deliver yet. mb-8130209705,
1584,0,hope you heard from us. we're working on getting this delivered at the earliest. we'll keep you updated on this. thanks~kavya,
1585,0,please share your order details with me and our team will get in touch. thanks! shreya,
1586,0,rt  wants to urgently exchange a 1k snapdeal voucher with fk or amazon voucher,
1587,-4,sells junk and they refuse to exchange their bad product.i bought a zoom recorder and it stopped working and they refuse 2 change.,
1588,0,"rt  so in a matter of 1 minute, they spoke to me. i presented an excuse. i requested them to deliver later and…",
1589,1,"give yourself indian attire..
shop  best price..",
1590,0,rt    i thanks to snapdeal and thanks mukti my listing is live thanks again,
1591,1,meizu mx5 available in india via snapdeal,
1592,1,"rt priced at rs.19,999  available",
1593,0,flipkart vs amazon vs snapdeal affiliate marketing in india via,
1594,0,i thanks to snapdeal and thanks mukti my listing is live thanks again,
1595,0,"so in a matter of 1 minute, they spoke to me. i presented an excuse. i requested them to deliver later and they updated!!",
1596,0,the other day it was gojavas. today its xpressbees.,
1597,-1,"this is how you fool a customer.  they're out for delivery.  they claim i have requested for \future delivery\\!!\""""",
1598,0,thanks mukti,
1599,0,get fastrack white analog watch for women for rs. 402 - snapdeal,
1600,0,thanksfor snapdeal listing department thanks live my product,
1601,2,"get your hands on the elegant and powerful zenbook ux305!

buy",
1602,0,rt snapdeal got its feeling rock,
1603,0,replacement has been generated. the suborder id of the same 10412307067. the estimated shipping date is 29th august. thanks!,
1604,0,please share your seller id and i'll look into it. thanks! shreya,
1605,0,flat 30% off on air wick products,
1606,1,hope you heard from us. refund has been initiated from our end. it'll reflect in your account in 4 business days. thanks! kavya,
1607,0,my team is already working on this and please assured that this will be sorted out soon. thanks! shreya,
1608,-1,came across the fake mrp mentioned on your website  ...now what should i do???,
1609,1,[for snapdeal app users pay via card] timex t2n654 unisex watch worth rs. 1795 for rs. 1167 -...,
1610,1,[for snapdeal app users pay via card] timex t2n654 unisex watch worth rs. 1795 for rs. 1167 - snapdeal,
1611,-1,"hope the product has been delivered &amp; the issue is sorted now. do let us know, if you need any further assistance. thanks!",
1612,2,"rt why top executives are leaving startups like flipkart, ola and snapdeal",
1613,1,snapdeal makes me want to shop more. liked shopping from the mobile app of snapdeal,
1614,-2,"all deadlines passed, worst service!

delay ki deal!",
1615,1,"refund has been initiated &amp; it'll reflect in your account in 4 business days. do let us know, if any further assistance is needed.",
1616,1,benefits respecting installment buying with snapdeal com coupons...uchw,
1617,-1,"hope you heard from us &amp; the issue is resolved now. do let us know, if any further assistance is needed. thanks! -kavya",
1618,0,nikon india withdraws its consumer advisory against flipkart and snapdeal,
1619,1,hope you heard from us. refund has been initiated from our end. it will reflect in your account in 4 business days. thanks!,
1620,0,ok..thank you..,
1621,-1,it will be in stock soon. we'll forwarded this to the concerned team. thanks! shreya,
1622,0,the snapdeal coupon was processed to your sd account. you can also use the same code as share via message.,
1623,0,"meizu introduces mx5 in india at rs 19,999; now ... -",
1624,0,"hope you heard from us. do let us know, if any further assistance is required, we'll help you out. thanks! -kavya",
1625,0,man united case for nexus 5 is still out of stock..,
1626,0,rs.25 off on minimum purchase of rs.250 across all categories,
1627,0,"rt   order 8075499249  
snapdeal is good on paper but always sucks 
in logestic  dept",
1628,0,rt  snapdeal looks for new sellers only and closing old account,
1629,0,"hope you heard from us. please let us know, if any further assistance is needed, i'll help you out. thanks! -kavya",
1630,0,"rt  i have recived u r thanks and apologies for last 4-5 orders
u ppl take buyers on granted",
1631,0,"i have recived u r thanks and apologies for last 4-5 orders
u ppl take buyers on granted",
1632,1,meizu mx5 available in india via snapdeal,
1633,0,snapdeal looks for new sellers only and closing old account,
1634,0,"order 8075499249  
snapdeal is good on paper but always sucks 
in logestic  dept",
1635,-2,i have escalated the issue with the concerned team &amp; you will soon get a response from our side.  thanks! shreya,
1636,0,tracking link for snapdeal shopping affiliate campaign,
1637,0,giant  ropes in  as their new brand ambassador. watch the new,
1638,2,50b5000fhd 127 cm (50) full hd led television is selling cheaper at inr 37733 today,
1639,0,rt  you people rip customers and now u will have to pay for it... will do everything for consumer protection,
1640,0,"flipkart, snapdeal sell these items the most - ndtv via",
1641,0,practically addicted to shopping on  got my product very quickly from snapdeal and at great convenience.,
1642,1,leatherman surge multi utility plier is selling cheaper at inr 9105 today …,
1643,0,"order 8075499249 (3 items) placed on  sun, 23 aug
1 item not process even
u ppl take customers for granted",
1644,-1,"mass rt friends...! 

shame  

 ask your friends to expose",
1645,1,"meizu mx5 available in india via with an exclusive partnership with snapdeal, one of india’s e-comme...",
1646,1,a number of senior managers are exiting from top startups! want to know why? click,
1647,0,rt  just rs. exclusively on,
1648,0,facing any concern? anything in specific i may help you with. thanks! shreya,
1649,3,awesome experience shopping with snapdeal.  - you guys are pretty good. the snapdeal website is very easy to use and shop from.,
1650,0,rt and add,
1651,0,wants to urgently exchange a 1k snapdeal voucher with fk or amazon voucher,
1652,0,and then let snapdeal cut ur feet ?,
1653,0,white analog for women (through snapdeal app only) for rs. (35% off) at...,
1654,1,"ideapad g460, g560 series original battery 6-cell is selling cheaper at inr 3080 today",
1655,0,ans1) sofa set,
1656,1,this is the best gift from  for their employees,
1657,1,"meizu mx5 available in india via with an exclusive partnership with snapdeal, one…",
1658,-1,whereas no one called or came to deliver the item. why do you choose such horrid logistics partners?,
1659,3,intec iv421uhd 106 cm (42) 4k ultra hd smart led television is selling cheaper at inr 33830 today,
1660,0,order id 7984492387 can i have the local contact no of xpressbees' shillong office? i have text claiming i was not home,
1661,1,rt  launches mx5 in india. it will be available  from 2pm today for,
1662,-1,'why did kattappa killed bahubali?',
1663,3,"cool things, nice shopping on snapdeal. makes you smile. cust. service guys were really helpful. nice work!",
1664,3,snapdeal shopping in one word - simple amazing like the quick delivery available on snapdeal.,
1665,1,rt snapdeal gas stoves flat 40% off offer buy gas stoves flat 40% off at best price,
1666,1,"| mx 5 enters market priced at rs. 19,999; available on  |",
1667,0,rt  just let me know if you've received your product or not,
1668,0,rt want to exchange 1k snapdeal voucher with fk or amazon voucher. urgently,
1669,0,rt mass rt &gt;&gt;&gt;,
1670,2,travel blue luxury eye mask eye shade is selling cheaper at inr 224 today …,
1671,2,xperia z3 compact is selling cheaper at inr 27756 today,
1672,1,tp-link 150mbps wireless n usb adapter is selling cheaper by 3% at inr 470 today …,
1673,0,rt how aims to redefine through ping …,
1674,1,introduce flipkart ping for myntra as well _sachinbans…,
1675,0,and executives present used cars platform …,
1676,0,wtf! that delivery man.. ugghhh,
1677,0,"mass rt &gt;&gt;&gt;

drgpradhan gitaskapoor pontifukex  justnlawless rai_basant rdxiix anil…",
1678,1,the handset is available in the country exclusively through online retailer which is sel…,
1679,0,rt get upto 40% off with on our,
1680,0,get upto 40% off with on our designs and a…,
1681,0,refuerza su inversión en para conquistar el ecommerce de,
1682,1,"rt  looks like third party support is available, though limited",
1683,1,ddr3 4 gb(1 x 4gb) pc ram (cmv4gx3m1a1600c11) is selling cheaper at inr 1616 today,
1684,0,sure we'll let you know once we will receive the product. thanks! shreya,
1685,1,"looks like third party support is available, though limited",
1686,0,want to exchange 1k snapdeal voucher with fk or amazon voucher. urgently,
1687,0,just let me know if you've received your product or not,
1688,1,snapdeal gas stoves flat 40% off offer buy gas stoves flat 40% off at best price,
1689,4,"cool things, nice shopping on snapdeal. makes you smile. offers are the best part of snapdeal. love em!",
1690,1,"mx5 launched in india for inr 19999, exclusively available via",
1691,0,"rt karnataka hc asks nikon to withdraw flipkart, snapdeal names from caution notice",
1692,0,mass rt &gt;&gt;&gt;,
1693,1,meizu mx5 available in india via,
1694,1,the handset is available in the country exclusively through online retailer which is selling the 16gb...,
1695,0,and executives present used cars platform,
1696,1,creature iii speaker is selling cheaper at inr 2999 today …,
1697,2,hero 550 mixer grinder is selling cheaper by 1% at inr 2070 today …,
1698,1,desire 516 dual sim is selling cheaper at inr 8698 today,
1699,1,quo men's sweatshirt is selling cheaper by 25% at inr 989 today …,
1700,1,lunett navy black sport shoes is selling cheaper by 17% at inr 1550 today …,
1701,0,rt novation impulse 61 - 61 keys usb   midi keyboard controller is selling cheape…,
1702,1,laserjet pro m1136 multifunction printer is selling cheaper by 2% at inr 8439 today …,
1703,0,rt get upto 40% off with on our designs and …,
1704,0,get upto 40% off with on our designs and also find,
1705,0,refuerza su inversión en para conquistar el ecommerce de …,
1706,1,novation impulse 61 - 61 keys usb   midi keyboard controller is selling cheaper at inr 27898…,
1707,0,rt check it out before you buy on,
1708,0,"meizu mx5 launched in india priced at rs 19,999, will be snapdeal exclusive",
1709,2,"rt rt  why top are leaving like flipkart, snapdeal, ola &amp; others",
1710,0,meizu mx5 sale on snapdeal at everything you need to know,
1711,1,"with an exclusive partnership with snapdeal, one of india’s e-commerce giants, the meizu mx5 is available for...",
1712,1,lunett navy black sport shoes is selling cheaper by 17% at inr 1550 today,
1713,1,rt novation impulse 61 - 61 keys usb   midi keyboard controller is selling cheaper at inr 27898 today,
1714,1,you just unblocked me... and pls don't try to teach me how internet works,
1715,-1,"huh, you guys are dacoits
&amp; will regret for rest of your life",
1716,0,"rt  mx5 will start selling from 2pm on  for rs 19,990 that's a wrap from the event. we are heading to the…",
1717,1,laserjet pro m1136 multifunction printer is selling cheaper by 2% at inr 8439 today,
1718,1,"rt meizu mx5 available in india via with an exclusive partnership with snapdeal, one…",
1719,0,please know that we haven't blocked you on facebook. share your order id so that we help help you .,
1720,1,"rt with an exclusive partnership with snapdeal, one of india’s e-commerce giants, the meizu mx5 is available for...",
1721,0,rt get upto 40% off with on our designs and also find,
1722,1,novation impulse 61 - 61 keys usb   midi keyboard controller is selling cheaper at inr 27898 today,
1723,1,"meizu introduces mx5 in india at rs 19,999; now available exclusively via meizu has announced  its e...",
1724,0,meizu check it out before you buy on snapdeal - the indian express,
1725,0,snapdeal gets $500 million in,
1726,0,"chor  have blocked me on facebook.... no matter what, i will expose u",
1727,0,- timex t2n654 unisex watch (valid on app) -- snapdeal -- rs. 1167.0 -- fashion &amp; apparels,
1728,1,rt meizu mx5 available in india via snapdeal,
1729,1,xperia tipo dual sim is selling cheaper by 17% at inr 5349 today,
1730,1,recharge for rs 100 &amp; get free snapdeal ... at,
1731,0,you people rip customers and now u will have to pay for it... will do everything for consumer protection,
1732,1,meizu mx5 available in india via snapdeal via,
1733,1,ek toh chori uspar se seena zori... main dilliwala nahi hoon jo free points ke jhanse mein aa jaunga gaa,
1734,0,chor  threatened me to pull down my post against them.. time to make these bastards famous,
1735,0,thanks a lot mukti,
1736,2,"rt  why top are leaving like flipkart, snapdeal, ola &amp; others",
1737,1,offer at upto 70% off on gifts for brother-sister at snapdeal get upto 8% as free recharge from...,
1738,0,i'll get this checked with my team and shall share an update with you. thanks! shreya,
1739,3,"cool things, nice shopping on snapdeal. makes you smile. they have my favorite brands.",
1740,0,actual mrp of the product is 210 and they are selling it for 299. hike the price and give a discount. seriously,
1741,0,rt  its been more than 24 hours and there is no updates from ur end.. is this the service u provide to ur customer?,
1742,-1,this is how snapdeals fools their customers. fraud alert,
1743,0,rt meizu check it out before you buy on snapdeal - the indian the indian expressmeizu check it...,
1744,1,"rt the introduction of the in india a success! available exclusively on rs. 12,999 htt…",
1745,0,rt  rajiv mangla to take over as  ’s cto,
1746,0,meizu check it out before you buy on snapdeal - the indian the indian expressmeizu check it...,
1747,0,check it out before you buy on,
1748,0,its been more than 24 hours and there is no updates from ur end.. is this the service u provide to ur customer?,
1749,0,alternate number is 9893120000,
1750,0,rt   disgusting..out of stock whn i tried to ordr at 1.30.this is my fourth attempt.no more wait…,
1751,0,please help me team its been a week,
1752,0,"meizu mx5 smartphone has finally been announced in india at a price of rs 19,990.",
1753,-2,thanks for sharing the details. i've escalated the issue with the concerned team &amp; you will soon get a response from our side.,
1754,0,"f&amp;d multimedia speaker at 50% off rs 1349  here  
rs 2079 
rs 2078",
1755,0,"there are nothing but issues with  sub-order id 10062966269, ticket number 05865575
thanks for the prompt response",
1756,0,tried reaching you with no luck. please share alternate contact details for us to get in touch.,
1757,1,f&amp;d a520 2.1 multimedia speakers is selling cheaper by 3% at inr 1865 today,
1758,1,"zopo speed 7 with 5-inch display, 3gb of ram launched at rs. the speed 7 will be available via snapdeal from the first week o...",
1759,0,i sincerely regret the experience you have been through. my team will connect with you on priority and get this sorted.,
1760,0,"my  answer to flipkart, snapdeal, paytm are not earning profits from their ecommerce part. what are their exit…",
1761,1,"can never beat the likes of flipkart or amazon's take a week to deliver a used product, and another week to refund!",
1762,0,- 40% off on guess w0040g7 men watch in snapdeal at lowest deal price,
1763,1,kindly visit the given link also you  can send your resume at  thanks! shreya,
1764,2,"cashback  thats 
time 2 honey ;) 
rs 1250 cashback on  here 
go",
1765,2,rt snapdeal is one of the best websites i have seen so far. delivery made me happy,
1766,2,processes are fine and important but i hope you realise it is not same in each category. can we have a call on this?,
1767,1,"meizu mx5 makes its way to india, now available exclusively via retailer",
1768,1,albis 1 m black sport shoes is selling cheaper by 20% at inr 1559 today,
1769,0,rt grab the eye catching collections of upto 70% off click...,
1770,1,best 25 online shopping website in india,
1771,0,"rt meizu mx5 with helio x10 launched in india at rs. 19,999; -",
1772,2,my  answer to why isn't snapdeal's current evaluation promising enough compared to flipkart?,
1773,0,"rt meizu mx5 price in india, features, pros, cons, snapdeal availability -",
1774,0,are there any opps. in space in delhi ?,
1775,1,rt meizu mx5 flagship now available on snapdeal for rs chinese smartphone maker meizu has launched a new h...,
1776,1,meizu mx5 flagship now available on snapdeal for rs chinese smartphone maker meizu has launched a new h...,
1777,0,"meizu mx5 price in india, features, pros, cons, snapdeal availability -",
1778,0,"meizu mx5 with helio x10 launched in india at rs. 19,999; -",
1779,0,grab the eye catching collections of upto 70% off click...,
1780,3,snapdeal shopping in one word - simple amazing love the wonderful offers,
1781,1,snapdeal is the best. have a nice customer service.,
1782,0,hope you have received a call from our end. thanks! shreya,
1783,0,my  answer to what are the hidden charges for selling on snapdeal and flipkart?,
1784,0,please tell the possible way to return it.,
1785,1,get the finest onlyn collection on,
1786,0,- 30% off on rayban black &amp; red supra frame in snapdeal at lowest deal price,
1787,0,- 31% off on ray-ban rb3025 medium size 58 aviator polarized sunglasses in snapdeal at lowest …,
1788,0,- 27% off on ray-ban rb3025 medium size 58 aviator sunglasses in snapdeal at lowest deal price,
1789,0,rt  vp mr li nan with  ceo,
1790,2,ok. i think all for sites showing out of stock. blu win hd lte also good one. on snapdeal. but windows phone. i am in dilemma.,
1791,1,"meizu mx5 now official in india for rs. 19,999; available exclusively on snapdeal",
1792,1,"launches in india at rs. 19990, available exclusively via snapdeal",
1793,0,if ur executive will say same thing that they can't help me other than apology then no reason to cl again,
1794,-1,"the issue was escalated 8 days back too, but no news yet of delivery status. must admit my experience with  is poor.",
1795,0,arranging a call for you asap. thanks! shreya,
1796,0,"rt meizu mx5 launched in india priced at rs 19,999, will be snapdeal exclusive",
1797,0,this is the order no. 7871269203. i want to return the phone as it windows phone.  was looking for an android,
1798,-2,you robbed me of 19700 rupees. now you lecture on me bloody  it was my biggest mistake to buy from you &amp; not  or,
1799,1,i've ordered an led tv vide order no. 7867722999. assured delivery date long over. why should i not initiate a return back?,
1800,0,please share the order details with me and our team will get in touch.,
1801,0,rt flash sale begins at 12 noon today! log in on our website to get your spark!,
1802,0,how to contact your customer support? i need to return my order. my brother  is facing the problem. plz contact asap,
1803,-1,inconvenience caused is deeply regretted. my team will get in touch with you regarding this asap. thanks!,
1804,2,buying on snapdeal is a smart choice. i can get practially every good brand here.,
1805,2,buying on snapdeal is a smart choice. get to choose from a large set of products at awesome prices.,
1806,0,yes your team called me but they don't have any solution for my problem.just giving excuses.,
1807,0,- 50% off on nauti nati red color dress for kids in snapdeal at lowest deal price,
1808,-1,- 50% off on nauti nati navy pique &amp; grey heather color polo t-shirts for kids in snapdeal at lowest …,
1809,0,"paytm is just a cover, its alibaba that's competing with",
1810,0,no call has came and til know no solution has done by  .,
1811,2,snapdeal makes me want to shop more. love the cool offers!!!,
1812,0,snapdeal partners with odisha for brand names 'utkalia' and 'boyanika',
1813,0,order id 7973865795 . i want this asap because after 7 pm m going to out of city so please ...,
1814,0,we agree that  should sell all 3 variants and let users choose. they will have to do it to sell in india,
1815,-1,very sorry for delay. you will receive a call from us shortly. thanks! - shreya,
1816,0,link is not working....,
1817,-2,finally m frustrated still not rec my products .. how shame full .. if any person want to go out side so what do?,
1818,0,my order number is 8092694505. how soon is it possible for me to receive a replacement ?,
1819,0,snapdeal appshare,
1820,0,meizu mx5 listed on snapdeal and the price is 19999,
1821,0,please share your order id and i'll help you out. thanks! mukti,
1822,0,- apple macbook air rs. 61999 – amazon,
1823,2,snapdeal shoppping is equal to smart shopping. i found lots of amazing offers here.,
1824,0,- 50% off on nauti nati red-navy toddler girls dress in snapdeal at lowest deal price,
1825,0,- 50% off on gini &amp; jony white cotton half sleeve t-shirt in snapdeal at lowest deal price,
1826,0,- 50% off on gini &amp; jony red cotton pedal pusher in snapdeal at lowest deal price,
1827,-1,rt nikon india withdraws its cautionary consumer advisory against flipkart and snapdeal,
1828,1,rt  get the finest onlyn collection on,
1829,1,"shubhangini fashion is now available on flipkart, snapdeal, paytm and limeroad.",
1830,-1,"i ordered an iphone 6 and received an iphone 6 plus instead.
i need the phone on urgent basis. any help is appreciated.",
1831,1,rt transact for rs.100 &amp;get rs.100 off on  exciting prizes for 51 sd100.,
1832,0,i'll get this checked with my team and shall share an update with you. thanks! mukti.,
1833,0,practically addicted to shopping on snapdeal. shopping on snapdeal was fairly easy.,
1834,-1,"i bought infocus m2 faulty product from snapdeal 2 months later it got dead like stone.
submitted to service center 28 days back",
1835,1,meizu mx5 flagship now available on snapdeal for rs meizu's latest smartphone addition is a powerhouse...,
1836,1,meizu mx5 flagship now available on snapdeal for rs meizu's latest smartphone addition is a p...,
1837,-1,rt get your intex cloud m6 exclusively on snapdeal!,
1838,1,"meizu mx5 makes its way to india, now available exclusively via retailer snapdeal &gt; after",
1839,-1,"they told me replacement is not possible to any produc
they asked me max 25 days to wait
but here their 25 days have lapsed",
1840,0,"after launching the m1 note and m2 note, meizu has introduced its flagship, the mx5, in india. the phone will be...",
1841,2,found shopping on snapdeal to be very good. delivery made me happy very sharp on time delivery...,
1842,0,zopo mobile launched speed 7 smartphone exclusively on snapdeal,
1843,0,"rt you can buy our products from amazon, snapdeal, or photostop.in . for more info contact 9902446092 9845128760 http…",
1844,0,due to  overwhelming  response from our valuable customers . the product has been sold out. thanks! mukti.,
1845,2,happy with my product i got from snapdeal expecting more wonderful offers from snapdeal.,
1846,3,i am a loyal and happy snapdeal shopper. it was very easy to make a purchase.,
1847,0,sincere apologies for the inconvenience caused to you. i'll check and get this sorted. thanks! mukti,
1848,0,"you can buy our products from amazon, snapdeal, or photostop.in . for more info contact 9902446092 9845128760",
1849,0,"is not sure whether i made the payment or not,still placed my order.asking for my bank transaction.",
1850,0,call id infpune150000091dw,
1851,-1,"order 7720744803, money till not refunded. amount 9,034. whats wrong with u?",
1852,0,disgusting..out of stock whn i tried to ordr at 1.30.this is my fourth attempt.no more waitng. gng fr swipe elite,
1853,0,- 50% off on gini &amp; jony turquoise cotton half sleeve t-shirt in snapdeal at lowest deal price,
1854,0,- 50% off on locomotive appealing yellow tank for men in snapdeal at lowest deal price,
1855,0,"call id infpun150000091dw 
previous call infpun150000065dw",
1856,0,"snapdeal confirms $500m investment from alibaba, softbank and foxconn",
1857,1,"meizu mx5 makes its way to india, now available exclusively via retailer snapdeal -",
1858,0,"blaupunkt bp 2.0 fhd digital video recorder for just rs. 2,600",
1859,-1,"okay, mukti, but i'll be unavailable to talk till pm today.",
1860,0,"pantaloons, amazon, snapdeal, jabong and flipkart sale over....

nse and bse sale started ..
flat 20% off",
1861,1,f&amp;d a521 2.1 multimedia speaker is selling cheaper by 2% at inr 2545 today,
1862,0,my team will get in touch with you and get this sorted. thanks! mukti.,
1863,2,s2240l 21.5 inch led monitor is selling cheaper at inr 7837 today,
1864,1,"kudos to  for delivering so promptly, at no extra cost. just 24-hrs.",
1865,3,"go beyond the patriotic sense of freedom for a fresh take on it, in -",
1866,-1,nikon india withdraws its cautionary consumer advisory against flipkart and snapdeal,
1867,2,amazing experience from  ordered a pair of pc speakers yesterday and they had the cheapest rate got them delivered in one,
1868,0,got my soundmagic es-18. package did not contain pouch i'd received last time i bought. can i get 1 containg pouch?,
1869,2,"amazing experience from snapdeal,had ordered a pair of pc speakers yesterday and they had the cheapest rate got them delivered in one day",
1870,0,snapdeal jobs opportunities 2016 apply,
1871,-1,"dont compare urself with iphone,, they offer hell lot of variant with different memory options....",
1872,1,"who will deliver a baby faster between amazon, flipkart or snapdeal?",
1873,1,will appreciate if expedited!!,
1874,0,mx5 launched exclusively on snapdeal at rs 19999. check it out!,
1875,1,"meizu mx5 makes its way to india, now available exclusively via retailer…",
1876,3,buying on snapdeal is a smart choice. i love to shop from a wide range of products which are available here.,
1877,0,meizu mx5 launched exclusively on snapdeal at rs 19999,
1878,1,best selling 30\ tvs upto 30% off  upto 8% from &gt;&gt;,
1879,2,rt transact for rs100 on freecharge &amp; get rewards on snapdeal.also exciting prizes for 51 winners,
1880,0,"meizu mx5 smartphone at rs 19,999 - 5.5-inch ... at",
1881,0,"manmohan singh ji was \maunn \\\""""",
1882,-1,deal of the  buy intex cloud m6 16gb mobile from snapdeal at rs 5999 price...,
1883,-1,buy intex cloud m6 16gb mobile from snapdeal at rs 5999 price,
1884,2,happy with my product i got from snapdeal shopping on snapdeal was fairly easy.,
1885,0,niceeeeeee,
1886,2,"rt why top executives are leaving startups like flipkart, snapdeal, ola &amp; others - economic times\",
1887,1,"meizymx5 makes its way to india, now available exclusively via retailer snapdeal",
1888,0,snapdeal jobs opportunities 2016 apply,
1889,1,"android central meizu mx5 makes its way to india, now available exclusively via retailer snapdeal",
1890,-1,get your intex cloud m6 exclusively on snapdeal!,
1891,-1,"watch this funny campaign by 
how many times has this happened to you?",
1892,1,"meizu mx5 flagship now available on snapdeal for rs 19,999 
chinese smartphone maker meizu has launched a new hand…",
1893,1,"meizu mx5 makes its way to india, now available exclusively via retailer snapdeal

after launching the m1 note and…",
1894,2,snapdeal is a nice website. have never found shopping so convenient,
1895,1,kindly update about 64 gb model of mx5? can we buy it now?,
1896,1,"meizu mx5 makes its way to india, now available exclusively via retailer snapdeal at",
1897,1,"meizu mx5 makes its way to india, now available exclusively …",
1898,1,meizu mx5 flagship now available on snapdeal for rs chinese smartphone maker… sps®,
1899,0,- hp pavilion touch monitor 23tm rs. 14490 (hdfc debit cards) or rs. 14990 – snapdeal,
1900,0,if phones without sd card slots were useless then we would have never seen the success of iphone,
1901,1,rt rt alibaba says its new artificial intelligence platform is china’s first virtuo…,
1902,2,snapdeal is one of the best websites i have seen so far. shopping here is very convenient. cool stuf!!!,
1903,-2,useless phone only due to less internal storage.. what a shame,
1904,0,in that case  and  should share an explanation with the consumers and fans.,
1905,0,for 20k you get the 16gb model in all 3 colours.,
1906,0,mukti i have already been contacted by sd cc and they have already apologised saying they can't do anything!! cc,
1907,0,it's the 16gb version. companies mention price for the base model to attract consumers.,
1908,0,still 2 days so many people taking updates....,
1909,0,- 60% off on locomotive maroon blended cotton casual sweat pant in snapdeal at lowest deal price,
1910,0,- 60% off on locomotive blue cotton blend sweatshirt regular fit in snapdeal at lowest deal price,
1911,0,buy meizu mx5 mobile phone that runs on android 5.0 (lollipop) with 3gb ram exclusively at snap,
1912,0,"after launching the m1 note and m2 note, meizu has introduced its flagship, the mx5, in india. the phone will be a…",
1913,1,"meizu mx5 makes its way to india, now available exclusively via…",
1914,1,"meizu launches mx5 in india at inr 19,999; available via snapdeal",
1915,3,it is great shopping on snapdeal. fun time. delivery made me happy,
1916,1,"meizu mx5 makes its way to india, now available exclusively via retailer snapdeal",
1917,0,rt android \meizu mx5 makes its way to india,
1918,1,"meizu mx5 makes its way to india, now available exclusively via retailer 

after launching the m1 no...",
1919,2,snapdeal is best easy to use,
1920,0,android \meizu mx5 makes its way to india,
1921,0,- apple macbook air core i5 rs. 61999 – amazon,
1922,-1,regret the experience you have been through. i'll ensure my team will connect with you soon and get this sorted. thanks! mukti.,
1923,0,wi-fi launched online at price of r…,
1924,1,one 802d is selling cheaper at inr 29999 today,
1925,1,in the time of cholera (english) is selling cheaper at inr 199 today …,
1926,1,t400 wireless optical mouse mouse is selling cheaper at inr 899 today …,
1927,1,sdhc 32 gb 40 class 10 is selling cheaper at inr 930 today …,
1928,1,sandisk sdhc 32 gb 48 class 10 ultra is selling cheaper at inr 796 today …,
1929,1,rt alibaba says its new artificial intelligence platform is china’s first virtuo…,
1930,1,usb 2.0 keyboard is selling cheaper at inr 2890 today …,
1931,1,tp-link td-w8961nd 300mbps adsl2 wireless with modemrouter is selling cheaper at inr 1575 to…,
1932,2,flipkart day by day flipkart is providing awesome sevices as well as offers,
1933,1,aarushi (english) is selling cheaper at inr 189 today …,
1934,1,a6000 plus is selling cheaper at inr 7000 today …,
1935,1,nexus 5 is selling cheaper by 3% at inr 26999 today …,
1936,1,"meizu mx5 makes its way to india, now available exclusively via retailer after launching…",
1937,1,"via android meizu mx5 makes its way to india, now available exclusively via retailer snapdeal",
1938,1,"meizu mx5 makes its way to india, now available exclusively via retailer after launching the m1…",
1939,1,"meizu mx5 makes its way to india, now available exclusively via retailer… via android central",
1940,1,"android central meizu mx5 makes its way to india, now available exclusively via retailer  after laun...",
1941,1,"meizu mx5 makes its way to india, now available exclusively via retailer  after launching the m1 not...",
1942,1,"central meizu mx5 makes its way to india, now available exclusively via retailer  a...",
1943,3,"cool things, nice shopping on snapdeal. makes you smile. it is very easy to shop from snapdeal.",
1944,2,glad to hear from you. happy shopping ….cheers! thanks! mukti.,
1945,2,rt all work &amp; no life makes top execs leave,
1946,1,"meizu mx5 makes its way to india, now available exclusively via retailer snapdeal …",
1947,0,please dm us your contact number and my team will connect with you on priority. thanks! mukti.,
1948,1,"meizu mx5 makes its way to india, now available exclusively via retailer after…",
1949,0,thanks for the details. i'll escalate this to the team and get this sorted. mukti.,
1950,1,hello! open the link and check again. still it is 9 inches only. see product description right to product image.,
1951,-1,faulty products from snapdeal every body knows,
1952,0,here is the order no. 8055875549,
1953,0,philips electronics-home-theatre upto 68% off  upto 8% from &gt;&gt;,
1954,-1,don't ever buy any products from snapdeal. their products are all faulty and doesn't last long.,
1955,1,"- meizu mx5 makes its way to india, now available exclusively via r…",
1956,1,"- meizu mx5 makes its way to india, now available exclusively via retailer snapdeal -&gt; - …",
1957,1,"meizu mx5 makes its way to india, now available exclusively via retailer snapdeal - - hari…",
1958,2,"team i won the by snapdeal, &amp; still haven't received a prize its been a week pleae help",
1959,0,i ordered that product on 17th aug. that reached to me on 24th aug. after i informed to ur team they updated in website.,
1960,0,- 50% off on newport blue slim fit jeans in snapdeal at lowest deal price,
1961,2,"rt  if u visit sites like amazon, paytm, snapdeal via  &amp; shop u get cashback from us. ppl have earned lakh…",
1962,0,snapdeal shopping experience...best offer and 3rd day delivery...voted up...,
1963,0,rt gear up for today’s flash sale! get it just for just inr 4999,
1964,0,doesn't has functionality to edit address after payment is done,
1965,0,"rt get android lollipop &amp; 8mp camera loaded exclusively  for just inr 4999! stay tuned, folks! ht…",
1966,0,rt flash sale is now live on  hurry up guys.,
1967,1,"thanks snapdeal for my first order successfully completion,i can't explain my feeling",
1968,0,do let me know if you have any other concern. thanks! mukti.,
1969,1,rt rt alibaba says its new artificial intelligence platform is china’s first virtuos_i…,
1970,0,androidcentral \meizu mx5 makes its way to india,
1971,-1,"snapdeal is cheater company 
they used to sell faulty products
like infocus m2.",
1972,0,we have mentioned 7.9 inch display. you can check this link- thanks! mukti.,
